id,year,month,day,country,region,district,city,un,ingo,lgno_ncrs,icrc,ifrc,other,nationals_killed,nationals_wounded,nationals_kidnapped,total_nationals,internationals_killed,internationals_wounded,internationals_kidnapped,total_internationals,total_killed,total_wounded,total_kidnapped,total_affected,gender_male,gender_female,gender_unknown,means_of_attack,attack_context,location,lat,lng,details_(public),column,country_id,assumedday,assumedmonth,time,bucket
1030,2010.0,12.0,6.0,Afghanistan,Balkh,Chahar Bolak,Charbolak,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,S,Am,R,36.83763,66.63932,One NGO staff injured when an NGO vehicle came under small arms fire while driving. No further details known.,,4,6,12,1.2915936e+12,43
1031,2010.0,12.0,4.0,Somalia,"Somaliland, Woqooyi Galbeed",Sanaag,,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,U,Am,R,10.0,44.5,"One national staff (a security guard) killed and another national staff (a community mobilizer) wounded when their vehicle stumbled upon an ambush. The INGO they worked for was distributing cash and the money was being delivered by a local money transfer company, known as hawala. The two staff were travelling 70 km behind the hawala and came across the bandits, who had been holding the money transfer staff for almost an hour.","Woqooyi Galbeed, Somalia",706,4,12,1.2914208e+12,43
1032,2010.0,6.0,1.0,South Sudan,Upper Nile State,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,S,D,C,9.0,33.0,At least two staffers from an INGO were reportedly beaten and detained by SPLA soldiers sometime in June. A spokesman for the southern army said they believed one of the beaten staff members was supplying food and medicine to elements of the opposition party.,"Upper Nile State, South Sudan",728,1,6,1.2753504e+12,41
1033,2010.0,9.0,2.0,Afghanistan,Konar,,Shinkurak,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,S,Am,R,34.95,71.13333,"A private vehicle was ambushed by small arms fire from unknown assailants. Of the total 6 passengers in the vehicle, 2 were NGO national staff members (1 male, 1 female). While all passengers were injured in the incident, only 1 (the female staff member) was confirmed to have been wounded by the weapons fire with the remainder suspected to have suffered various degrees of injury by the subsequent vehicle crash.","Wilāyat-e Kunaṟ, Afghanistan",4,2,9,1.2833856e+12,42
1034,2010.0,10.0,6.0,Afghanistan,Ghor,Pasaband,Sinay,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,K,R,PS,33.68956,64.8531,"Armed groups occupied a governmental clinic, which is supported by an NGO, and abducted the guard on duty. They appear to have used the clinic as a base.","Pasāband, Ghowr, Afghanistan",4,6,10,1.2863232e+12,42
1035,2010.0,10.0,15.0,South Sudan,Eastern Equatoria State,Kapoeta South,Kapoeta,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,L,C,PS,4.9,33.8,An international technical expert for a demining INGO was killed during an explosion while working at a mine clearance site. An investigation is underway as to the exact cause of the incident.,"Eastern Equatoria, South Sudan",728,15,10,1.2871008e+12,42
1036,2010.0,12.0,5.0,Afghanistan,Helmand,Lashkar Gah,Lashkar Gah,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,S,IA,U,31.59382,64.37161,Two members of armed opposition groups riding on a motorbike opened fire at a local national working with an INGO that has a profile and conducts activities that differ from typical NGO's as an interpreter. The victim later died of his wounds in the hospital.,,4,5,12,1.2915072e+12,43
1037,2010.0,7.0,8.0,Kyrgyzstan,Chuy,,Bishkek,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,S,IA,R,42.87,74.59,"1 INGO staff member (American) was physically assaulted and wounded while returning home late in the evening with another international staff. Both were robbed, but it is not clear if this was the only motive for the incident.","Bishkek, Chuyskaya Oblast’, Kyrgyzstan",417,8,7,1.2785472e+12,41
1038,2010.0,3.0,24.0,Afghanistan,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,K,U,U,33.93911,67.709953,3 national staff of an INGO were kidnapped and held for eight days.,,4,24,3,1.2693888e+12,40
1039,2010.0,12.0,12.0,Iraq,Al Anbar,,Ramadi,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,I,C,P,33.42059269999999,43.307505,3 national staff of an INGO were killed by a vehicle-borne improvised explosive device outside the main entrance to the Government Center in Ramadi. INGO victims were not considered the target rather of being in the wrong place at the wrong time.,"Ramadi, Al Anbar, Iraq",368,12,12,1.292112e+12,43
1040,2010.0,8.0,21.0,Afghanistan,Jowzjan,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,U,IA,U,37.0,66.0,"1 national staff of an INGO killed. Information suggests he was killed by Taliban, due to his involvement in a project for local militia, which is a government project established to empower the local community to look after their own security.",,4,21,8,1.2823488e+12,42
1041,2010.0,2.0,26.0,Afghanistan,Kabul,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,U,R,P,34.5197058,69.1624302,"1 INGO national staff member was critically injured when suspected members of armed opposition groups launched an attack on the Noor Guest House, Park Residence Guest House and Safi Landmark Hotel in Kabul",,4,26,2,1.2671424e+12,40
1042,2010.0,4.0,14.0,Madagascar,Atsimo-Andrefana,,"Toliara ,Ifotaka-Ebelo",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,S,IA,U,-23.2,44.4,"A national INGO staff member working in the area of Ifotaka-Ebelo was attacked with knives. The attackers failed to steal his bag, but he was beaten violently on his head and face.","Atsimo-Andrefana Region, Madagascar",450,14,4,1.2712032e+12,41
1043,2010.0,5.0,23.0,Madagascar,Atsimo-Andrefana,,Toliara,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,S,R,H,-23.35,43.66667,"A national INGO staff was attacked at his home, located in Analapatsy, by six armed bandits armed with guns, swords and an axe. He has beaten and some money was stolen by the bandits.","Toliara, Toliara I District, Madagascar",450,23,5,1.2745728e+12,41
1044,2010.0,10.0,15.0,Democratic Republic of Congo,Kinshasa,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,S,IA,U,-4.3217055,15.3125974,"An INGO local employee, accompanied by his siblings, was attacked by a group armed with knives, and robbed. The employee was hit with a machete on his hand and his fingers suffered major injuries.","Kinshasa, Congo-Kinshasa",180,15,10,1.2871008e+12,42
1045,2010.0,12.0,29.0,Afghanistan,Kandahar,Kandahar,Qasem Pul,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,S,IA,U,31.61332,65.71013,"A local national employed by an NGO was shot in the head while in his vehicle. The victim received medical attention. There are no indications that this shooting was carried out by AOG, or is related to the victim's status as an NGO employee. The true motive for this shooting, as yet unconfirmed, may be related to personal disputes.","Kandahār, Afghanistan",4,29,12,1.2935808e+12,43
1046,2010.0,10.0,17.0,Chad,,Batha,Ati,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,S,Am,R,13.212495,18.3396815,1 national staff (driver) of an INGO was severely beaten during an ambush on the road.,"Ati, Batha Region, Chad",148,17,10,1.2872736e+12,42
1047,2010.0,12.0,8.0,Malawi,Southern,Chiradzulu,Chiradzulu,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,S,R,H,-15.69383135,35.16222661,2 national staff beaten and injured during a raid on an INGO compound. Attack may have been related to a robbery.,"Chiradzulu Forest Reserve, S146, Chiradzulu, Malawi",454,8,12,1.2917664e+12,43
1048,2010.0,9.0,23.0,Democratic Republic of Congo,Nord Kivu,,Kisheshe/ Nyanzale,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,S,Am,R,-0.66667,28.75,1 national staff (driver) wounded when the INGO vehicle he was driving was shot at on the road.,"Nord-Kivu, Congo",180,23,9,1.2852e+12,42
1049,2010.0,9.0,19.0,Pakistan,South Punjab,,Layyah,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,S,MV,PS,30.86017,72.31976,"2 national staff became unconscious when they were hit on their heads with batons during a riot that broke out with around 1000 people in an attempt to loot food items, during a food distribution.","Punjab, Pakistan",586,19,9,1.2848544e+12,42
1050,2010.0,8.0,2.0,Sudan,South Darfur State,,Nyala,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,S,Am,R,12.05,24.883333,1 UN agency national staff (driver) shot at in the right hand during an ambush of two vehicles carrying INGO and UN agency staff.,,729,2,8,1.2807072e+12,42
1051,2010.0,6.0,15.0,Malawi,Southern,Chiradzulu,Chiradzulu,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,S,R,H,-15.69383135,35.16222661,1 national staff beaten and tied up during an attack on an INGO office that involved robbery.,,454,15,6,1.27656e+12,41
1052,2010.0,12.0,17.0,Democratic Republic of Congo,Nord Kivu,,Rutshuru/Kiwanja,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,S,Am,U,-0.66667,28.75,"2 drivers from an INGO beaten and threatened with death during an attack on their organisation's vehicle, in which goods and money were stolen.","Nord-Kivu, Congo",180,17,12,1.292544e+12,43
1053,2010.0,10.0,29.0,Pakistan,Islamabad Capital Territory,,Islamabad,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,U,R,H,33.729388,73.093146,1 night watchman attacked during an incursion on an INGO office at night.,,586,29,10,1.2883104e+12,42
1054,2010.0,10.0,17.0,Sierra Leone,Eastern,Kono,Koidu-Sefadu,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,S,Am,R,8.4631769,-10.7846261,"1 local employee of an INGO was attacked at night while she traveled in a commercial vehicle. Men attacked her with knives and sticks, stole valuables, and took her to an isolated location for around 3 hours. She was hospitalised for injuries.","Koidu, Kono District, Sierra Leone",694,17,10,1.2872736e+12,42
1055,2010.0,8.0,7.0,Bangladesh,Khulna Division,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,U,IA,R,22.81513955,89.44492672,1 local employee of an INGO was given food to eat by criminals traveling in the guise of passengers while on a bus. He became unconscious and had to be hospitalised. His mobile phone and cash were stolen.,"Khulna Division, Bangladesh",50,7,8,1.2811392e+12,42
1056,2010.0,6.0,29.0,Sudan,South Darfur State,,Mershing - Tom kiter IDP camp,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,S,R,PS,11.329444,25.08565623,1 guard for an INGO was shot in the hand and shoulder while guarding a child-friendly space in an IDP camp. The perpetrator had tried to steal chairs.,"South Darfur State, Sudan",729,29,6,1.2777696e+12,41
1057,2010.0,2.0,18.0,Kenya,Central Province,Nyeri,Nyeri,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,S,R,H,-0.75,37.0,"1 guard for an INGO was hospitalised after being hacked with machetes by a gang of thieves when they attacked the organisation's office at night during a black out. They demanded to be shown where the motorbikes were, and attacked the guard when they could not find them immediately.",Kenya,404,18,2,1.2664512e+12,40
1058,2010.0,11.0,16.0,Pakistan,Quetta,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,U,IA,H,30.1898249,67.019108,1 doctor who heads a national NGO was attacked and killed in his office. Motivation unknown. Date is approximate only.,"87300 Quetta, Pakistan",586,16,11,1.2898656e+12,42
1059,2010.0,7.0,11.0,Uganda,,Kampala,Kampala,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,B,U,P,0.31771370000000004,32.5813539,"1 international (American) who was working with an INGO was killed when a bomb exploded on a rugby field in Kampala, during the bombings that took place during the World Cup.","Kampala, Uganda",800,11,7,1.2788064e+12,41
1060,2010.0,6.0,18.0,Ethiopia,Somali,,Gerbo,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,S,C,U,7.0,44.0,Staff member (driver) was shot and injured in a cross fire between rebel Ogaden National Liberation Front (ONLF) fighters and Ethiopian Defence Forces (EDF).,"Somali, Ethiopia",231,18,6,1.2768192e+12,41
1061,2010.0,5.0,18.0,Cameroon,Garoua,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,U,Am,U,9.3070698,13.3934527,Staff member (driver) was injured in an ambush.,"Garoua, CUG, Cameroon",120,18,5,1.2741408e+12,41
1062,2010.0,4.0,27.0,Sudan,Kordofan,,El Obeid,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,2.0,U,Am,R,10.53018,29.93292,A contracted truck was attacked by armed men. One escort detail was killed; driver and truck owner injured.,"Southern Kordofan, Sudan",729,27,4,1.2723264e+12,41
1063,2010.0,10.0,16.0,Afghanistan,Wardak,Saydabad,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,U,Am,U,34.000370000000004,68.71346,A driver of a contracted truck was killed in an ambush,"Markaz-e Sayyidābād, Wardak, Afghanistan",4,16,10,1.2871872e+12,42
1065,2010.0,10.0,18.0,Sudan,West Darfur State,,Sisi,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,U,Am,R,13.1909231,22.7402454,A contracted truck was attacked on the road and the driver's assistant killed.,"Sisi, West Darfur State, Sudan",729,18,10,1.28736e+12,42
1066,2010.0,6.0,5.0,Sudan,,,,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,U,Am,R,14.584444400000002,29.4917691,A contracted truck was attacked near Nyin-Abaar when it broke down and the driver's assistant was killed. The driver was injured.,,729,5,6,1.275696e+12,41
1067,2010.0,11.0,25.0,Somalia,Banaadir,,Mogadishu,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,S,Am,P,2.0333330000000003,45.35,A vehicle hired by a UN agency was shot at and the driver was injured while picking up staff from the airport.,,706,25,11,1.2906432e+12,42
1068,2010.0,11.0,1.0,Afghanistan,,,Jandar Gul-e Ulya,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,U,Am,R,34.759209999999996,68.04579,A convoy of contracted trucks came under attack and two drivers were injured.,"Jandar Gul-e ‘Ulyā, Wilāyat-e Bāmyān, Afghanistan",4,1,11,1.2885696e+12,42
1069,2010.0,3.0,23.0,Ethiopia,Oromiya,,Raytu,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,U,MV,R,8.0,39.0,A convoy of contracted trucks was attacked with rudimentary weapons by the Oromo clan and food looted while on the road through Oromo territory; two drivers were slightly injured.,"Oromiya, Ethiopia",231,23,3,1.2693024e+12,40
1070,2010.0,10.0,13.0,Haiti,Ouest,Port au Prince,"Port au Prince, Morne Cabrit",2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,S,Am,R,18.539170000000002,-72.335,A convoy of contracted trucks was attacked. Two drivers were shot and injured.,"Port-au-Prince, Département de l'Ouest, Haiti",332,13,10,1.286928e+12,42
1071,2010.0,11.0,11.0,Haiti,Nord,Cap Haitien,Cap Haitien,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,U,Am,U,19.75778,-72.20417,A contracted truck was attacked by 12 unidentified perpetrators. Food stolen and driver injured.,,332,11,11,1.2894336e+12,42
1072,2010.0,9.0,24.0,Uganda,Karamoja,,Nabilatuk,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,U,Am,U,2.020556,34.584167,A contracted truck was attacked by armed warriors and the driver's assistant injured.,"Nabilatuk, Nakapiripirit, Uganda",800,24,9,1.2852864e+12,42
1073,2010.0,1.0,20.0,Yemen,Saada,,Sa'adah,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,U,Am,R,16.308528,43.403557,A UN-contracted truck driver was attacked while on the road and seriously injured.,,887,20,1,1.2639456e+12,40
1074,2010.0,11.0,26.0,Yemen,Amanat Al Asimah,,Sanaa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,U,Am,U,15.337484,44.184304,"A convoy of contracted trucks was attacked, one driver injured and food looted.",,887,26,11,1.2907296e+12,42
1075,2010.0,7.0,3.0,Yemen,Amran,Amran,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,U,Am,U,15.654815,43.94099815,A UN-contracted truck was attacked and food looted. A driver's assistant was injured.,"Amran, 'Amran Governorate, Yemen",887,3,7,1.2781152e+12,41
1076,2010.0,10.0,17.0,Afghanistan,Herat,Herat,Herat,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,K,Am,R,34.3508273,62.2164003,Two UN-contracted staff members were abducted by a group of militants while returning from a mission. One employee was released on 28 Oct while the other was released on 4 Nov; both unharmed.,"Herat, Afghanistan",4,17,10,1.2872736e+12,42
1077,2009.0,12.0,27.0,Somalia,Gedo,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,S,IA,H,3.0,42.0,The head of a local NGO was shot and killed by unidentified gunmen in his house overnight. The man had just returned from a trip to Nairobi. Motive unclear.,,706,27,12,1.261872e+12,39
1078,2010.0,4.0,27.0,Somalia,Lower Shebelle,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,S,IA,U,1.8427539000000002,44.5937239,A local NGO officer was shot and killed by unidentified gunmen. The NGO supplied water for displaced people. The deceased man was also a former administrator of a telecommunications company.,,706,27,4,1.2723264e+12,41
1079,2010.0,11.0,13.0,Somalia,Galgaduud,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,S,Am,U,5.0,47.0,A driver contracted by a UN agency was shot and killed and food aid was looted. The incident was apparently linked to a clan dispute.,,706,13,11,1.2896064e+12,42
1080,2011.0,1.0,3.0,Somalia,Mudug,Galkaacyo,North Galkayo,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,U,IA,P,7.0,48.0,"A local staff of an INGO was injured when an RCIED exploded near a hotel, injuring 4 people. The attack was thought to be targeted at the Governor. The injured local staff was arrested under suspicion of involvement in the attack.",,706,3,1,1.2940128e+12,44
1081,2011.0,1.0,4.0,Afghanistan,Takhar,Taloqan,Taloqan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,S,IA,U,36.7344674,69.533301,"A national staff of an INGO was shot and wounded by two uknown individuals riding on a motorcycle. The perpetrators approached a group of 5-6 people, including the staff member, as they were walking, and fired a single shot.","Khanabad-Taloqan road, Taloqan, Afghanistan",4,4,1,1.2940992e+12,44
1082,2011.0,1.0,6.0,Afghanistan,Sar-e Pol,Sar-e-Pol,Sar-e-Pol,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,U,Am,R,35.5532126,66.2426766,The driver of a private car with five NGO staff was lightly wounded when their vehicle did not stop at an illegal checkpoint. He managed to drive away from the scene.,"Sar-e Pol, Afghanistan",4,6,1,1.294272e+12,44
1083,2011.0,1.0,6.0,Sudan,South Darfur State,,Janub,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,S,R,H,11.329444,25.08565623,"An INGO national staff member was attacked, stabbed and killed by an unknown group at his boarding place.","South Darfur State, Sudan",729,6,1,1.294272e+12,44
1084,2011.0,1.0,7.0,Niger,Niamey,,Niamey,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,K,IA,P,13.51366,2.1098,"An international staff (French) of an INGO was killed along with another French man (not employed by the INGO) less than 24 hours after being kidnapped by suspected members of Al Qaeda in Islamic Maghreb. The two men were dining in a restaurant when they were approached at their table by four armed men. Niger's national guard and a French surveillance plane followed the vehicle and launched an attack, but the kidnapped men were killed.","Niamey, Niger",562,7,1,1.2943584e+12,44
1085,2011.0,1.0,11.0,Pakistan,Balochistan,Jaffarabad,"Tambo tehsil, Nasirabad division",0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,K,Am,R,28.0,66.0,Three national staff of a local NGO (an implementing partner of a UN agency) were kidnapped by unidentified armed men. They were released several days later.,"Balochistan, Pakistan",586,11,1,1.294704e+12,44
1086,2011.0,1.0,13.0,Sudan,West Darfur State,,Southeast of Geneina,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,K,IA,H,13.4263009,22.6574884,Three Bulgarian air crew members working for a private company contracted by a UN humanitarian agency were abducted upon landing on the helipad. There were released six months later on 6 June 2012.,"West Darfur State, Sudan",729,13,1,1.2948768e+12,44
